Site Name,Date (D/M/Y),Crew,BAF,Mapsheet,Latitude,Longitude,Target Species,Stock Type,Planting Date (MM/YYYY),Seedlot(s),Origin Location,Origin Latitude,Origin Longitude,Origin Elevation (m),BGC Unit,Comments,Slope (%),Azimuth,Elevation (m),Tree Number,Site Tree,Spp,Total Height (m),DBH(cm),Crown Class,Site Series,BH age,Stem Infec'n,Scar,Fork/Crook,Frost Crack, D or B Top,Sweep,FHF1,FHF2,Other,Dom/ Co-dom,Inter/Supp,Photo Number,Tree Density,Comments,Site,FHF,Competition,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,BBR 2+1,May-63,689,Priestly,54.1,-125.4167,914,SBSdk,,10 (60),225,960,1,3,Fdi,11.3,15.9,C,3,33,,,,,,,,,,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,BBR 2+1,May-63,689,Priestly,54.1,-125.4167,914,SBSdk,,10 (60),225,960,2,3,Fdi,14.1,19.5,C,3,37,,,,,,,,,,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,BBR 2+1,May-63,689,Priestly,54.1,-125.4167,914,SBSdk,,10 (60),225,960,3,3,Fdi,14.6,18.6,C,3,33,,,,,,,,,,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,BBR 2+1,May-63,689,Priestly,54.1,-125.4167,914,SBSdk,,10 (60),225,960,4,3,Fdi,13.6,19.5,C,3,35,,,,,,,,,,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,BBR 2+1,May-63,689,Priestly,54.1,-125.4167,914,SBSdk,,10 (60),225,960,5,3,Fdi,11.8,16.5,C,3,32,,,,,,,,,,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,,,,,,,,SBSdk,,10 (60),225,960,6,3,Sx,8.7,16.3,I,3,38,,,X,,,,,,,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-12,12-08-2010,"LM, KM",4,93K013,54.1869,-125.44651,Fdi,BBR 2+1,May-63,689,Priestly,54.1,-125.4167,914,SBSdk,,10 (60),225,960,7,3,Fdi,7.2,8,S,1,21,,,X,,,,,,Outside plot,65,35,"0812101126 - 0812101128, 1034-1036",n/a,"0812101126 - Fdi near steep slope, 0812101127 with Kaileen, 0812101128 without Kaileen, 1034 - 1036 little Fdi with poor form","Poor site, rocky ridge top",Many forks at young age (stunted trees),Tree competition not an issue,"Poor survival  (probably 80-100 trees left) except on steep SSW slopes. High variability in size from DBH=3 to DBH=25. Overstory Pl, same age, all dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-22,16-08-2010,LDM/KSM,4,93K013,54.17964,-125.43548,Fdi,2+1 BBR,Oct-64,377,Savory Station,54.1,-125.1667,914,SBSdk,Ft. St. James seedlot,50,200,882,1,1,Fdi,14.7,22.6,D,4,31,,,,,,,,,No significant FHFs,65,35,"L100-9024-9026, L100-9027 = suppressed (?seed-in)",n/a,,"Medium site, warm and well drained.  Good for Fd.",Occasional forking.  Not common.,Not a significant adverse factor for dom and co-dom trees.  Some of the suppressed trees could be Fd seed-in,Poor survival on lower slope next to ravine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-22,16-08-2010,LDM/KSM,4,93K013,54.17964,-125.43548,Fdi,2+1 BBR,Oct-64,377,Savory Station,54.1,-125.1667,914,SBSdk,Ft. St. James seedlot,50,200,882,2,1,Fdi,13.2,21.5,C,4,31,,,,,,,,,Site series could be a dry 01 rather than 04,65,35,"L100-9024-9026, L100-9027 = suppressed (?seed-in)",n/a,,"Medium site, warm and well drained.  Good for Fd.",Occasional forking.  Not common.,Not a significant adverse factor for dom and co-dom trees.  Some of the suppressed trees could be Fd seed-in,Poor survival on lower slope next to ravine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-22,16-08-2010,LDM/KSM,4,93K013,54.17964,-125.43548,Fdi,,,,,,,,SBSdk,Ft. St. James seedlot,50,200,882,3,1,Pl,10.8,10.3,I,4,21,,,,,,,,,,65,35,"L100-9024-9026, L100-9027 = suppressed (?seed-in)",n/a,,"Medium site, warm and well drained.  Good for Fd.",Occasional forking.  Not common.,Not a significant adverse factor for dom and co-dom trees.  Some of the suppressed trees could be Fd seed-in,Poor survival on lower slope next to ravine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-22,16-08-2010,LDM/KSM,4,93K013,54.17964,-125.43548,Fdi,2+1 BBR,Oct-64,377,Savory Station,54.1,-125.1667,914,SBSdk,Ft. St. James seedlot,50,200,882,4,1,Fdi,12.7,21,C,4,31,,,,,,,,,,65,35,"L100-9024-9026, L100-9027 = suppressed (?seed-in)",n/a,,"Medium site, warm and well drained.  Good for Fd.",Occasional forking.  Not common.,Not a significant adverse factor for dom and co-dom trees.  Some of the suppressed trees could be Fd seed-in,Poor survival on lower slope next to ravine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-22,16-08-2010,LDM/KSM,4,93K013,54.17964,-125.43548,Fdi,2+1 BBR,Oct-64,377,Savory Station,54.1,-125.1667,914,SBSdk,Ft. St. James seedlot,50,200,882,5,1,Fdi,8.6,13.1,I,4,18,,,,,,,,,,65,35,"L100-9024-9026, L100-9027 = suppressed (?seed-in)",n/a,,"Medium site, warm and well drained.  Good for Fd.",Occasional forking.  Not common.,Not a significant adverse factor for dom and co-dom trees.  Some of the suppressed trees could be Fd seed-in,Poor survival on lower slope next to ravine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-22,16-08-2010,LDM/KSM,4,93K013,54.17964,-125.43548,Fdi,,,,,,,,SBSdk,Ft. St. James seedlot,50,200,882,6,1,At,10.4,7.5,I,4,22,,,,,,,,,,65,35,"L100-9024-9026, L100-9027 = suppressed (?seed-in)",n/a,,"Medium site, warm and well drained.  Good for Fd.",Occasional forking.  Not common.,Not a significant adverse factor for dom and co-dom trees.  Some of the suppressed trees could be Fd seed-in,Poor survival on lower slope next to ravine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,716,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,1,7,Fdi,17.9,26.2,C,1,37,,,,,,,,,No serious FH issues.  30-50% live crown.,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,2,7,Fdi,16.1,22,C,1,34,,,,,,x,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,3,7,Fdi,17.5,21.4,C,1,33,,,,,,,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,4,7,Fdi,17.5,25.9,C,1,36,,,,,,,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,5,7,Fdi,17.9,25.7,C,1,37,,,,,,,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,6,7,Fdi,17.9,27.3,C,1,36,,,,,,,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,7,7,Fdi,18.8,26.2,D,1,37,,,,,,,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-24,11-08-2010,LDM/KSM,4,93L058,54.5156,-126.51275,Fdi,2+0 BR and 2+1 BBR,May-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,,8,80,852,8,7,Fdi,17.5,23.2,C,1,35,,,,,,,,,,95,5,"0811101136-00, 0811101135-00",n/a,,Site varies from medium to good.  Tree performance seems uniform.,"Some forking in stand (<5%), minor sweep (speed wobbles) in 30% of stems.",Espacement normal (~ 1000 stems/ha) and no overstory competition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-25,16-08-2010,LDM/KSM,4,93K024,54.28074,-125.21255,Fdi,2+1 BBR,Jun-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,04 tending to 01,50,200,890,1,6,Fdi,10.9,16.7,C,4,29,,,,,,,,,,70,30,100-9034 and 9035 (site tree),n/a,,"Poor site at top of plot, medium midslope, and good on lower slope.  Warm aspect, well drained.  Generally good survival.",5% forking - frost?,Not a significant factor although there are a few trees in dense patches that are moribund.,The plot is a steep slope on a mound adjacent to a lake flat.  Very little Pl in overstory that is dead at the plot but upslope stems are older/larger and more pine beetle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-25,16-08-2010,LDM/KSM,4,93K024,54.28074,-125.21255,Fdi,2+1 BBR,Jun-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,04 tending to 01,50,200,890,2,6,Fdi,7.8,7.8,I,4,20,,,,,,,,,,70,30,100-9034 and 9035 (site tree),n/a,,"Poor site at top of plot, medium midslope, and good on lower slope.  Warm aspect, well drained.  Generally good survival.",5% forking - frost?,Not a significant factor although there are a few trees in dense patches that are moribund.,The plot is a steep slope on a mound adjacent to a lake flat.  Very little Pl in overstory that is dead at the plot but upslope stems are older/larger and more pine beetle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-25,16-08-2010,LDM/KSM,4,93K024,54.28074,-125.21255,Fdi,2+1 BBR,Jun-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,04 tending to 01,50,200,890,3,6,Fdi,9.5,13.1,C,4,28,,,,,,,,,,70,30,100-9034 and 9035 (site tree),n/a,,"Poor site at top of plot, medium midslope, and good on lower slope.  Warm aspect, well drained.  Generally good survival.",5% forking - frost?,Not a significant factor although there are a few trees in dense patches that are moribund.,The plot is a steep slope on a mound adjacent to a lake flat.  Very little Pl in overstory that is dead at the plot but upslope stems are older/larger and more pine beetle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-25,16-08-2010,LDM/KSM,4,93K024,54.28074,-125.21255,Fdi,2+1 BBR,Jun-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,04 tending to 01,50,200,890,4,6,Fdi,11,17,C,4,34,,,,,,,,,,70,30,100-9034 and 9035 (site tree),n/a,,"Poor site at top of plot, medium midslope, and good on lower slope.  Warm aspect, well drained.  Generally good survival.",5% forking - frost?,Not a significant factor although there are a few trees in dense patches that are moribund.,The plot is a steep slope on a mound adjacent to a lake flat.  Very little Pl in overstory that is dead at the plot but upslope stems are older/larger and more pine beetle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-25,16-08-2010,LDM/KSM,4,93K024,54.28074,-125.21255,Fdi,2+1 BBR,Jun-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,04 tending to 01,50,200,890,5,6,Fdi,4.9,5.8,S,4,17,,,,,X,,,,barely alive,70,30,100-9034 and 9035 (site tree),n/a,,"Poor site at top of plot, medium midslope, and good on lower slope.  Warm aspect, well drained.  Generally good survival.",5% forking - frost?,Not a significant factor although there are a few trees in dense patches that are moribund.,The plot is a steep slope on a mound adjacent to a lake flat.  Very little Pl in overstory that is dead at the plot but upslope stems are older/larger and more pine beetle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-25,16-08-2010,LDM/KSM,4,93K024,54.28074,-125.21255,Fdi,2+1 BBR,Jun-66,781,Fraserland,54.1167,-125.4167,838,SBSdk,04 tending to 01,50,200,890,6,6,Fdi,11.9,20.7,D,4,32,,,X,,,,,,at very top,70,30,100-9034 and 9035 (site tree),n/a,,"Poor site at top of plot, medium midslope, and good on lower slope.  Warm aspect, well drained.  Generally good survival.",5% forking - frost?,Not a significant factor although there are a few trees in dense patches that are moribund.,The plot is a steep slope on a mound adjacent to a lake flat.  Very little Pl in overstory that is dead at the plot but upslope stems are older/larger and more pine beetle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,1,4,Fdi,7.4,7.3,I,6,14,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,,,,,,,,SBSmc2,,25-May,140,988,2,4,Pl,10.1,14,C,6,22,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,3,4,Fdi,10.2,14.1,C,6,18,,,X,,,,,,minor,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,4,4,Fdi,13,22.2,D,6,21,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,5,4,Fdi,12.9,21.4,C,6,21,,,,,,X,,,minor,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,6,4,Fdi,11.4,13.7,C,6,19,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,,,,,,,,SBSmc2,,25-May,140,988,7,4,Sx,11.5,18.2,C,6,21,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,,,,,,,,SBSmc2,,25-May,140,988,8,4,Bl,11.9,16.8,C,6,20,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,9,4,Fdi,10.3,13.6,D,6,20,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,,,,,,,,SBSmc2,,25-May,140,988,10,4,Pl,11.8,20.2,D,6,27,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fdi-27(1),03-09-2010,LDM/KSM,4,9.30E+87,53.83325,-126.92941,Fdi,2+0 BR,1980,See Table below,,,,,SBSmc2,,25-May,140,988,11,4,Fdi,10.2,18.5,C,6,20,,,,,,,,,,80,20,"J2514 - 2517, 2514 is the site tree",n/a,,Good site.  Heavy thimbleberry in openings my have been a contributing factor in survival.,No major FHFs evident.,Not a significant factor.,Fd generally look good.  Some dead and broken tops in Pl in area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
